Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Details Link,Start URL
Canned Food & Instant Meals,Maggi Hot Cup Curry 6X58G,6 x 58 g,14.30,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-hot-cup-curry-6x58g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Hot Cup Tom Yam 60G,60 g,2.50,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-hot-cup-tom-yam-60g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=3"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Hot Cup Tom Yam 6X60G,6 x 60 g,14.30,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-hot-cup-tom-yam-6x60g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Hot Mealz Pedas Giler Ayam Bakar Bowl 93G,93 g,4.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-hot-mealz-pedas-giler-ayam-bakar-bowl-93g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Pedas Giler Ayam Bakar 5X76G,5 x 76 g,9.95,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-pedas-giler-ayam-bakar-5x76g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Pedas Giler Cheezy Berapi 94G,94 g,5.00,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-pedas-giler-cheezy-berapi-94g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=3"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Perisa Tom Yam Kaw 5X88G,5 x 88 g,9.25,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-perisa-tom-yam-kaw-5x88g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=3"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Syiok Aglio Olio 89G,89 g,4.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-syiok-aglio-olio-89g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Syiok Cili Kampung Goreng 94G,94 g,4.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-syiok-cili-kampung-goreng-94g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Syiok Kari Kaw 90G,90 g,4.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-syiok-kari-kaw-90g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maggi Syiok Tom Yam Kaw 96G,96 g,4.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maggi-syiok-tom-yam-kaw-96g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=3"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Maknyonya Instant Chicken Rice 200G,200 g,9.80,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/maknyonya-instant-chicken-rice-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Creamy Tom Yam 4*80G,,7.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-creamy-tom-yam-4-80g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Cup Curry Laksa 72Gm,72 g,3.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-cup-curry-laksa-72gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Cup Spicy Chic Shiitake 62G,62 g,3.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-cup-spicy-chic-shiitake-62g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Cup Tomyam 72Gm,72 g,3.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-cup-tomyam-72gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Curry Laksa 4*80G,,7.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-curry-laksa-4-80g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Lontong 4*89G,,7.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-lontong-4-89g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Lontong Cup 84G,84 g,3.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-lontong-cup-84g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Sarawak Laksa 4X90G,4 x 90 g,7.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-sarawak-laksa-4x90g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Chef Spicy Chicken Shitake 4*72G,,7.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-chef-spicy-chicken-shitake-4-72g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Express Cup Chicken 60G,60 g,2.05,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-express-cup-chicken-60g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Express Cup Curry 60G,60 g,2.05,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-express-cup-curry-60g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Express Cup Tomyam 60G,60 g,2.05,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-express-cup-tomyam-60g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Premium Chicken 5X73G,5 x 73 g,5.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-premium-chicken-5x73g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=7"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Premium Curry 5X75G,5 x 75 g,5.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-premium-curry-5x75g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=7"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Premium Duck 5X76G,5 x 76 g,5.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-premium-duck-5x76g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=7"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mamee Premium Vegetarian 5X75G,5 x 75 g,5.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mamee-premium-vegetarian-5x75g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=7"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Marina Chili Tuna 185G,185 g,6.25,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/marina-chili-tuna-185g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Marina Chunks In Brine Tuna 185G,185 g,6.25,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/marina-chunks-in-brine-tuna-185g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Marina Flakes In Oil Tuna 185G,185 g,6.25,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/marina-flakes-in-oil-tuna-185g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Marina Sardine In Tomota 155Gm,155 g,4.20,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/marina-sardine-in-tomota-155gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=2"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Massel 7 Bouillon Cubes Vegetable Style 35G,35 g,2.95,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/massel-7-bouillon-cubes-vegetable-style-35g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Massel 7 Stock Cubes Beef Style 35G,35 g,2.95,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/massel-7-stock-cubes-beef-style-35g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Massel 7 Stock Cubes Chicken Style 35G,35 g,2.95,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/massel-7-stock-cubes-chicken-style-35g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Massel Organic Chicken Style 1L,1 liter,14.70,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/massel-organic-chicken-style-1l"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Massel Organic Salt Reduced Chicken Style 1L,1 liter,14.70,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/massel-organic-salt-reduced-chicken-style-1l"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=2"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Massel Stock Powder Chicken 168Gm,168 g,12.10,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/massel-stock-powder-chicken-168gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=2"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Megah Mee Canton Yee Mee 320G,320 g,5.35,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/megah-mee-canton-yee-mee-320g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Megah Mee Claypot Yee Mee 375G,375 g,4.95,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/megah-mee-claypot-yee-mee-375g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Megah Mee Egg Ee Fu Noodle 230G,230 g,4.40,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/megah-mee-egg-ee-fu-noodle-230g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Megah Mee Shabu Shabu Noodles 400G,400 g,6.50,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/megah-mee-shabu-shabu-noodles-400g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=5"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Megah Mee Udon 200G,200 g,2.35,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/megah-mee-udon-200g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mi Sedaap Cup Noodle Goreng 81G,81 g,2.75,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mi-sedaap-cup-noodle-goreng-81g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=2"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mi Sedaap Goreng Jumbo 139G*4,,7.45,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mi-sedaap-goreng-jumbo-139g-4"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=2"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mi Sedaap Goreng Spicy'Licious 5X86G,5 x 86 g,5.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mi-sedaap-goreng-spicy-licious-5x86g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=4"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mykuali Black Curry Noodle 4X110G,4 x 110 g,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mykuali-black-curry-noodle-4x110g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mykuali Mi Goreng Mamak Noodle 4X95G,4 x 95 g,10.90,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mykuali-mi-goreng-mamak-noodle-4x95g"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mykuali Penang Hokkien Prawn 4X105Gm,4 x 105 g,10.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mykuali-penang-hokkien-prawn-4x105gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
Canned Food & Instant Meals,Mykuali Penang Red Tom Yam Gong 4X105Gm,4 x 105 g,10.60,,,,"<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals/products/mykuali-penang-red-tom-yam-gong-4x105gm"" target=""_blank"">Details</a>","<a href=""https://vgg.bites.com.my/collections/canned-food-instant-meals?page=6"" target=""_blank"">Start URL</a>"
