Category,Product,Unit,Price,Slash Price,Savings,Percent savings,Unit Cost,Cost per 100g/ml,Details Link,Start URL
Snacks,TOPVALU Best Price Fried Potato Butter & Soy Sauce,60 g,5.50,,,,,9.17,https://myaeon2go.com/product/25192/best-price-fried-potato-butter-&-soy-sauce,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Peanut Chocolate Clusters,72 g,6.90,,,,,9.58,https://myaeon2go.com/product/34634/best-price-peanut-chocolate-clusters,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Peanuts,90 g,5.50,,,,,6.11,https://myaeon2go.com/product/22800/best-price-peanuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Peeled Chestnuts,68 g,5.90,,,,,8.68,https://myaeon2go.com/product/22832/best-price-peeled-chestnuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Pickled Plum Honey Flavour,130 g,14.90,,,,,11.46,https://myaeon2go.com/product/22795/best-price-pickled-plum-honey-flavour,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Pickled Plum Light Salted,130 g,12.90,,,,,9.92,https://myaeon2go.com/product/23031/best-price-pickled-plum-light-salted,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Pickled Plum Perilla Flavour,130 g,14.90,,,,,11.46,https://myaeon2go.com/product/22824/best-price-pickled-plum-perilla-flavour,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Popcorn,80 g,5.90,,,,,7.38,https://myaeon2go.com/product/22796/best-price-popcorn,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Popcorn Caramel,40 g,5.90,,,,,14.75,https://myaeon2go.com/product/47706/topvalu-best-price-popcorn-caramel-40-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Potato Chips (Consomme),60 g,4.90,,,,,8.17,https://myaeon2go.com/product/22960/best-price-potato-chips-%28consomme%29,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Potato Chips (Salt),100 g,8.90,,,,,8.90,https://myaeon2go.com/product/51589/topvalu-best-price-potato-chips-%28salt%29-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Potato Chips Salt,65 g,5.30,,,,,8.15,https://myaeon2go.com/product/20561/best-price-potato-chips-salt,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Potato Chips Salt & Seaweed,60 g,4.90,,,,,8.17,https://myaeon2go.com/product/23039/best-price-potato-chips-salt-&-seaweed,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Potato Chips Sour Cream,65 g,5.30,,,,,8.15,https://myaeon2go.com/product/22793/best-price-potato-chips-sour-cream,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Puffed Chocolate,52 g,6.90,,,,,13.27,https://myaeon2go.com/product/31089/best-price-puffed-chocolate,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Seasoned Seaweed,145 g,9.50,,,,,6.55,https://myaeon2go.com/product/23008/best-price-seasoned-seaweed,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Smooth Sweet Beans,400 g,15.90,,,,,3.98,https://myaeon2go.com/product/22798/best-price-smooth-sweet-beans,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Szechuan Vegetable Pickle,150 g,8.20,,,,,5.47,https://myaeon2go.com/product/22792/best-price-szechuan-vegetable-pickle,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Tortilla Chips Salt Flavour,65 g,5.50,,,,,8.46,https://myaeon2go.com/product/23795/best-price-tortilla-chips-salt-flavour,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Best Price Twisted Fried Rice Crackers,90 g,8.00,,,,,8.89,https://myaeon2go.com/product/20638/best-price-twisted-fried-rice-crackers,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bestprice Potato Chips Consomme,160 g,12.90,,,,,8.06,https://myaeon2go.com/product/46342/topvalu-bestprice-potato-chips-consomme-160-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bestprice Potato Chips Salt & Seaweed,160 g,12.90,,,,,8.06,https://myaeon2go.com/product/46341/topvalu-bestprice-potato-chips-salt-&-seaweed-160-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bestprice Potato Chips Salt Flavor,160 g,12.90,,,,,8.06,https://myaeon2go.com/product/46340/topvalu-bestprice-potato-chips-salt-flavor-160-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Big Marie Crackers,300 g,4.30,,,,,1.43,https://myaeon2go.com/product/38145/big-marie-crackers,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bite Size Cookies Black Tea Flavour,52 g,5.90,,,,,11.35,https://myaeon2go.com/product/32148/bite-size-cookies-black-tea-flavour,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bite-Sized Bitter Chocolate,139 g,14.90,,,,,10.72,https://myaeon2go.com/product/42242/bite-sized-bitter-chocolate,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bite-Sized Peanut Chocolate,210 g,14.90,,,,,7.10,https://myaeon2go.com/product/31082/bite-sized-peanut-chocolate,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Bitter Chocolate,35 g,7.50,,,,,21.43,https://myaeon2go.com/product/31010/bitter-chocolate,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Broad Bean,100 g,3.50,,,,,3.50,https://myaeon2go.com/product/51986/topvalu-broad-bean-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Broad Bean Shell,100 g,3.50,,,,,3.50,https://myaeon2go.com/product/51985/topvalu-broad-bean-shell-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Butterscotch Cashew Chocolate Chip Cookies,120 g,6.90,,,,,5.75,https://myaeon2go.com/product/24796/butterscotch-cashew-chocolate-chip-cookies,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Californian Raisins Mini Box,12 x 14 g,9.90,,,,0.83,5.89,https://myaeon2go.com/product/8779/californian-raisins-mini-box,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Cappucino Coated Peanuts,140 g,6.90,,,,,4.93,https://myaeon2go.com/product/41546/cappucino-coated-peanuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Choco Chip Cookies Vanilla & Choco,24 Pcs,16.90,,,,0.70,,https://myaeon2go.com/product/34641/choco-chip-cookies-vanilla-&-choco,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Chocolate Cereal Protein Bar,36 g,7.50,,,,,20.83,https://myaeon2go.com/product/31032/chocolate-cereal-protein-bar,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Chocolate Chip Biscuit,12 g,14.90,,,,,124.17,https://myaeon2go.com/product/31019/chocolate-chip-biscuit,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Cocoa Peanut,100 g,3.50,,,,,3.50,https://myaeon2go.com/product/51984/topvalu-cocoa-peanut-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Coconut Coated Peanuts,140 g,6.90,,,,,4.93,https://myaeon2go.com/product/41543/coconut-coated-peanuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Cream Crackers,400  g,4.06,,,,,,https://myaeon2go.com/product/8330/cream-crackers,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Crispy Seaweed 36 g,,4.45,,,,,,https://myaeon2go.com/product/31202/crispy-seaweed-original,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Crispy Seaweed Hot & Spicy,36 g,4.45,,,,,12.36,https://myaeon2go.com/product/31203/crispy-seaweed-hot-&-spicy,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Crispy Seaweed Original,36 g,4.45,,,,,12.36,https://myaeon2go.com/product/31202/crispy-seaweed-original,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Crunchy Roasted Almonds,150 g,12.90,,,,,8.60,https://myaeon2go.com/product/21302/crunchy-roasted-almonds,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Crunchy Roasted Cashewnuts,150 g,12.90,,,,,8.60,https://myaeon2go.com/product/21299/crunchy-roasted-cashewnuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Curry Broad Bean,100 g,3.50,,,,,3.50,https://myaeon2go.com/product/51987/topvalu-curry-broad-bean-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Curry Green Peas,100 g,3.50,,,,,3.50,https://myaeon2go.com/product/51989/topvalu-curry-green-peas-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dark Chocolate Cookies,120 g,6.90,,,,,5.75,https://myaeon2go.com/product/24794/dark-chocolate-cookies,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Banana Chips,100 g,5.00,,,,,5.00,https://myaeon2go.com/product/47994/topvalu-dried-banana-chips-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Cranberries,180 g,11.00,,,,,6.11,https://myaeon2go.com/product/42266/dried-cranberries,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit Honey Plum,75 g,3.50,,,,,4.67,https://myaeon2go.com/product/55896/topvalu-dried-fruit-honey-plum-75-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit Pili Prune,55 g,3.50,,,,,6.36,https://myaeon2go.com/product/55895/topvalu-dried-fruit-pili-prune-55-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit Seedless Plum,65 g,3.50,,,,,5.38,https://myaeon2go.com/product/55894/topvalu-dried-fruit-seedless-plum-65-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit Seedless Prune,50 g,3.50,,,,,7.00,https://myaeon2go.com/product/55897/topvalu-dried-fruit-seedless-prune-50-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit Sweet Plum,75 g,3.50,,,,,4.67,https://myaeon2go.com/product/55898/topvalu-dried-fruit-sweet-plum-75-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit Tamarind Sweet,110 g,3.50,,,,,3.18,https://myaeon2go.com/product/55893/topvalu-dried-fruit-tamarind-sweet-110-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Fruit White Papaya Strips,70 g,3.50,,,,,5.00,https://myaeon2go.com/product/55892/topvalu-dried-fruit-white-papaya-strips-70-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Guava,150 g,8.40,,,,,5.60,https://myaeon2go.com/product/9426/dried-guava,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Mango,200 g,15.00,,,,,7.50,https://myaeon2go.com/product/9427/dried-mango,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Pitted Prunes,340 g,20.90,,,,,6.15,https://myaeon2go.com/product/44502/topvalu-dried-pitted-prunes-340-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Dried Pitted Prunes,200 g,13.90,,,,,6.95,https://myaeon2go.com/product/44501/topvalu-dried-pitted-prunes-200-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Eneboost Chocolate Cereal Protein Bar,34 g,7.50,,,,,22.06,https://myaeon2go.com/product/46339/topvalu-eneboost-chocolate-cereal-protein-bar-34-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Free Trade Almond Chocolate,160 g,14.90,,,,,9.31,https://myaeon2go.com/product/34605/free-trade-almond-chocolate,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Gourmet Popcorn Butter Caramel,200 g,11.90,,,,,5.95,https://myaeon2go.com/product/47886/topvalu-gourmet-popcorn-butter-caramel-200-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Gourmet Popcorn Cheesy Cheddar Cheese,200 g,11.90,,,,,5.95,https://myaeon2go.com/product/47885/topvalu-gourmet-popcorn-cheesy-cheddar-cheese-200-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Gourmet Popcorn Rich Chocolate,275 g,11.90,,,,,4.33,https://myaeon2go.com/product/47884/topvalu-gourmet-popcorn-rich-chocolate-275-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Green Eye Cheese Cracker,75 g,5.50,,,,,7.33,https://myaeon2go.com/product/22830/green-eye-cheese-cracker,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Green Tea White Chocolate Cube,70 g,6.90,,,,,9.86,https://myaeon2go.com/product/38138/green-tea-white-chocolate-cube,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Jelly Candies,110 g,3.50,,,,,3.18,https://myaeon2go.com/product/55899/topvalu-jelly-candies-110-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Jumbo Black Rainsins,120 g,5.50,,,,,4.58,https://myaeon2go.com/product/44500/topvalu-jumbo-black-rainsins-120-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Menglembu Groundnut,120 g,2.41,,,,,2.01,https://myaeon2go.com/product/8777/menglembu-groundnut,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Milk Chocolate,35 g,7.50,,,,,21.43,https://myaeon2go.com/product/31086/milk-chocolate,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Milk Coated Peanuts,140 g,6.90,,,,,4.93,https://myaeon2go.com/product/41545/milk-coated-peanuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Mint Candy,100 g,6.70,,,,,6.70,https://myaeon2go.com/product/22838/mint-candy,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Mixed Fruits & Unsalted Nuts,25 g,3.90,,,,,15.60,https://myaeon2go.com/product/55889/topvalu-mixed-fruits-&-unsalted-nuts-25-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Mixed Fruits & Unsalted Nuts,25 g,3.90,,,,,15.60,https://myaeon2go.com/product/55888/topvalu-mixed-fruits-&-unsalted-nuts-25-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Mixed Nuts,90 g,3.50,,,,,3.89,https://myaeon2go.com/product/51990/topvalu-mixed-nuts-90-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Mixed Nuts & Dried Fruits,130 g,12.90,,,,,9.92,https://myaeon2go.com/product/21306/mixed-nuts-&-dried-fruits,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Pecan Walnut Cookies,120 g,6.90,,,,,5.75,https://myaeon2go.com/product/24790/pecan-walnut-cookies,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Potato Chips Salt,40 g,5.90,,,,,14.75,https://myaeon2go.com/product/42224/potato-chips-salt,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Potato Chips Salt,60 g,5.50,,,,,9.17,https://myaeon2go.com/product/25193/potato-chips-salt,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Potato Chips Salt & Seaweed,40 g,5.50,,,,,13.75,https://myaeon2go.com/product/34107/potato-chips-salt-&-seaweed,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Raisin Cookies,170 g,14.90,,,,,8.76,https://myaeon2go.com/product/24270/raisin-cookies,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Reduced Sugar Cafe Latte Candy,76 g,7.90,,,,,10.39,https://myaeon2go.com/product/32185/reduced-sugar-cafe-latte-candy,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Reduced Sugar Honey Yuzu Lozenge,76 g,7.90,,,,,10.39,https://myaeon2go.com/product/32147/reduced-sugar-honey-yuzu-lozenge,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Roasted & Unsalted Mixed Nuts,25 g,3.90,,,,,15.60,https://myaeon2go.com/product/55890/topvalu-roasted-&-unsalted-mixed-nuts-25-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Roasted Mixed Nuts & Seeds With Nuts,25 g,3.90,,,,,15.60,https://myaeon2go.com/product/55891/topvalu-roasted-mixed-nuts-&-seeds-with-nuts-25-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Roasted Pistachios,140 g,12.90,,,,,9.21,https://myaeon2go.com/product/21301/roasted-pistachios,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Roasted Salted Cashew Nuts With Skin,80 g,7.90,,,,,9.88,https://myaeon2go.com/product/47999/topvalu-roasted-salted-cashew-nuts-with-skin-80-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Sesame Coated Peanut,100 g,3.50,,,,,3.50,https://myaeon2go.com/product/51988/topvalu-sesame-coated-peanut-100-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Shantung Peanut,90 g,3.50,,,,,3.89,https://myaeon2go.com/product/51983/topvalu-shantung-peanut-90-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Shiitake Mushroom Chips BBQ Flavoured,50 g,8.90,,,,,17.80,https://myaeon2go.com/product/46737/topvalu-shiitake-mushroom-chips-bbq-flavoured-50-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Shiitake Mushroom Chips Sweet Chili Flavoured,50 g,8.90,,,,,17.80,https://myaeon2go.com/product/46738/topvalu-shiitake-mushroom-chips-sweet-chili-flavoured-50-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Sriracha Crispy Peanuts,100 g,6.90,,,,,6.90,https://myaeon2go.com/product/41541/sriracha-crispy-peanuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Sugar Crackers,400 g,4.30,,,,,1.07,https://myaeon2go.com/product/38146/sugar-crackers,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Vegetable Chips Sea Salt,60 g,8.90,,,,,14.83,https://myaeon2go.com/product/46735/topvalu-vegetable-chips-sea-salt-60-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Vegetable Chips Sweet Chili Flavoured,60 g,8.90,,,,,14.83,https://myaeon2go.com/product/46736/topvalu-vegetable-chips-sweet-chili-flavoured-60-g,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,TOPVALU Wasabi Crispy Peanuts,100 g,6.90,,,,,6.90,https://myaeon2go.com/product/41542/wasabi-crispy-peanuts,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
Snacks,Tae Nguan Tai Crispy Fish Chips Original,100 g,4.34,,,,,4.34,https://myaeon2go.com/product/9113/crispy-fish-chips-original,https://myaeon2go.com/products/category/6758871/snacks/pages/1-15
